age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
0.2839606,0.5,0.14738467,0.7333333333333333,0.7742112,0.16666666666666666,0.7142857142857142,1.0,1.0,0.0,0.0008410319,4.0596475e-05,0.3123024,0.9024390243902439,0
0.23122787,0.5,0.14584991,0.4,0.6468813,0.8333333333333333,0.5,0.4,1.0,0.0,0.0008594753,2.3381976e-05,0.3556281,0.951219512195122,0
0.25342777,0.625,0.10585048,0.06666666666666667,0.6302214,0.5,0.9285714285714285,0.0,1.0,1.0,1.8395023e-05,3.0191963e-05,0.3786509,1.0,0
0.075357266,0.625,0.058133595,0.6,0.7668336,0.6666666666666666,1.0,0.0,1.0,1.0,4.2597903e-06,5.338222e-06,0.2973724,1.0,1
0.06373524,0.625,0.11398731,0.5333333333333333,0.40455905,0.16666666666666666,0.7142857142857142,0.0,1.0,1.0,1.9901347e-05,2.3721165e-08,0.3388653,0.04878048780487805,1
0.2960603,0.5,0.077319145,0.8,0.71491355,0.3333333333333333,0.9285714285714285,0.0,1.0,1.0,0.0035142193,0.00821562,0.39894676,0.975609756097561,0
0.21474141,0.5,0.14341812,0.3333333333333333,0.49168384,0.5,0.07142857142857142,0.0,1.0,1.0,0.00025832345,6.1112616e-05,0.37562692,0.951219512195122,1
0.16276348,0.5,0.04000789,0.9333333333333333,0.7546552,0.3333333333333333,0.5714285714285714,0.0,1.0,1.0,0.00023015775,7.5649245e-05,0.35452384,1.0,0
0.051083975,0.75,0.178612,0.0,0.36878404,0.3333333333333333,0.9285714285714285,0.2,1.0,1.0,1.008666e-06,2.5116918e-07,0.34162375,0.975609756097561,0
0.4177643,0.5,0.14050235,0.6,0.56846684,0.3333333333333333,0.07142857142857142,0.0,1.0,1.0,0.0060738106,0.005451673,0.4313892,0.926829268292683,1
0.19227007,0.5,0.09312505,0.8666666666666667,0.6637497,0.3333333333333333,0.42857142857142855,0.0,1.0,1.0,0.0022818379,0.0002566015,0.39172766,0.9024390243902439,0
0.3711076,0.5,0.10640102,0.9333333333333333,0.7861063,0.0,0.21428571428571427,1.0,1.0,0.0,0.00013583348,0.00015282429,0.31185704,0.975609756097561,0
0.8775319,0.25,0.031801246,1.0,0.97922784,0.0,0.6428571428571428,1.0,1.0,0.0,1.9317659e-10,2.3953464e-06,0.17939943,1.0,1
0.3876361,0.375,0.1418605,0.8,0.65428877,0.5,0.5,0.0,1.0,1.0,0.017250115,0.030763334,0.38119385,0.926829268292683,0
0.2787907,0.5,0.06727716,0.9333333333333333,0.72071975,0.3333333333333333,0.21428571428571427,0.0,1.0,1.0,0.0015518197,0.003403701,0.3716899,1.0,0
0.6812989,0.5,0.11760916,0.8666666666666667,0.770308,0.16666666666666666,0.42857142857142855,0.0,1.0,1.0,0.0036534516,0.04272724,0.43694043,0.951219512195122,1
0.1442668,0.625,0.08188384,0.5333333333333333,0.7276284,0.3333333333333333,1.0,0.0,1.0,1.0,6.8727866e-05,0.00013534761,0.38543406,1.0,0
0.16129439,0.5,0.079946995,0.7333333333333333,0.71592516,0.3333333333333333,0.9285714285714285,0.0,1.0,1.0,0.00037369586,0.00038991877,0.3738348,1.0,0
0.08639455,0.625,0.08878366,0.6,0.676914,0.5,0.9285714285714285,0.0,1.0,1.0,4.125573e-05,3.3379027e-05,0.35976222,1.0,0
0.17738697,0.5,0.08007759,0.9333333333333333,0.67653805,0.3333333333333333,0.21428571428571427,0.0,1.0,1.0,0.0011777731,0.00014806884,0.36052492,0.975609756097561,0
0.0073107323,0.0,0.017724274,1.0,0.8518231,0.6666666666666666,0.8571428571428571,1.0,0.0,0.0,3.797213e-21,3.3428802e-30,0.0032738924,0.951219512195122,1
0.2493308,0.5,0.14512597,0.4,0.54014814,0.5,0.14285714285714285,0.0,1.0,1.0,0.002097527,0.0007785543,0.4098555,0.926829268292683,0
0.06850082,0.75,0.114900246,0.2,0.37766942,0.16666666666666666,0.8571428571428571,0.0,1.0,1.0,5.745197e-06,4.6529877e-08,0.3559643,0.24390243902439024,0
0.04283263,0.625,0.0991987,0.4666666666666667,0.53013974,0.16666666666666666,0.9285714285714285,0.0,1.0,1.0,2.1757342e-05,1.7872718e-06,0.3571298,0.8536585365853658,0
0.17024745,0.625,0.072278164,0.7333333333333333,0.7034183,0.3333333333333333,0.8571428571428571,0.0,1.0,1.0,0.0004167312,0.00037122366,0.39308134,0.975609756097561,1
0.36761737,0.5,0.11588024,0.8666666666666667,0.68443364,0.3333333333333333,0.7142857142857142,0.0,1.0,1.0,0.023598878,0.24388982,0.41907704,0.926829268292683,0
0.44429812,0.375,0.20075162,0.8666666666666667,0.634532,0.6666666666666666,0.21428571428571427,0.2,1.0,1.0,0.013566303,0.004011071,0.359035,0.8292682926829269,0
0.029854473,0.625,0.07636937,1.0,0.6396971,0.16666666666666666,1.0,0.0,1.0,1.0,1.44474725e-05,1.1211157e-08,0.29538277,0.024390243902439025,0
0.07246137,0.75,0.0846456,0.06666666666666667,0.5660169,0.5,0.9285714285714285,0.0,1.0,1.0,1.2972403e-06,1.1366841e-06,0.36587453,1.0,0
0.022379367,0.75,0.1054048,0.4,0.50473243,0.16666666666666666,0.9285714285714285,0.2,1.0,1.0,1.505808e-06,1.0209923e-07,0.32904956,0.926829268292683,0
0.06377561,0.75,0.08174534,0.6,0.57992023,0.16666666666666666,1.0,0.0,1.0,1.0,9.585759e-06,1.13131414e-07,0.38917568,0.3170731707317073,1
0.28345042,0.5,0.07394726,0.8,0.64789706,0.3333333333333333,0.14285714285714285,0.0,1.0,1.0,0.0020335265,0.00078641984,0.41131032,0.975609756097561,0
0.19941153,0.375,0.11452776,0.7333333333333333,0.60783184,0.5,0.07142857142857142,0.0,1.0,1.0,0.00035650283,4.511604e-05,0.3583884,0.975609756097561,0
0.24972504,0.5,0.20270003,0.6,0.5559071,0.5,0.5,0.2,1.0,1.0,0.012236531,0.0041522942,0.39636704,0.8780487804878049,0
0.13113225,0.625,0.15196544,0.06666666666666667,0.58804035,0.8333333333333333,0.9285714285714285,0.4,1.0,0.0,2.4933515e-05,1.2928434e-06,0.34388876,0.975609756097561,0
0.16781656,0.25,0.11787957,1.0,0.73698205,1.0,0.14285714285714285,0.8,1.0,0.0,0.000136058,5.5992855e-06,0.17558278,0.975609756097561,1
0.9329466,0.5,0.029793197,1.0,0.98989326,0.0,1.0,0.6000000000000001,1.0,1.0,6.0723106e-12,6.95247e-10,0.19676466,1.0,0
0.18694702,0.5,0.14072758,0.6666666666666666,0.7024663,0.6666666666666666,0.9285714285714285,0.6000000000000001,0.75,0.0,0.0021856688,0.00020837346,0.31154743,0.926829268292683,0
0.04010674,0.625,0.10486738,0.5333333333333333,0.5362837,0.3333333333333333,0.5714285714285714,0.2,1.0,1.0,1.4640024e-05,1.4870362e-06,0.33308518,0.975609756097561,0
0.29945928,0.625,0.076230824,0.6,0.7069717,0.3333333333333333,0.8571428571428571,0.0,1.0,1.0,0.0009081777,0.001341885,0.42529505,0.975609756097561,0
0.44003192,0.5,0.13794702,0.8,0.61755455,0.3333333333333333,0.21428571428571427,0.0,1.0,1.0,0.02705514,0.1735371,0.44377115,0.8780487804878049,0
0.16397138,0.375,0.1315346,0.9333333333333333,0.6471072,0.6666666666666666,0.21428571428571427,0.2,1.0,1.0,0.0014739177,0.00017168642,0.31331262,0.975609756097561,1
0.21893518,0.5,0.12725957,0.8666666666666667,0.6593768,0.5,0.7142857142857142,0.0,1.0,1.0,0.004731514,0.0020036548,0.35671768,0.951219512195122,0
0.49476302,0.375,0.16527885,0.9333333333333333,0.6773778,0.6666666666666666,0.3571428571428571,0.2,1.0,1.0,0.030897547,0.0020461865,0.36305583,0.12195121951219512,1
0.8921203,0.125,0.082977034,0.0,0.6208037,0.3333333333333333,0.0,0.0,1.0,1.0,4.0389324e-12,3.4821192e-14,0.10164893,1.0,0
0.2858538,0.5,0.10639569,1.0,0.8019046,0.16666666666666666,0.8571428571428571,1.0,1.0,0.0,0.0013489177,0.2421766,0.30131036,0.951219512195122,0
0.27385855,0.5,0.04975496,0.9333333333333333,0.7253182,0.3333333333333333,0.3571428571428571,0.0,1.0,1.0,0.0012469444,0.0005974077,0.383284,0.975609756097561,0
0.29762688,0.5,0.14794852,0.8666666666666667,0.7443881,0.16666666666666666,0.3571428571428571,0.8,1.0,0.0,0.0010479225,0.00094715966,0.33524972,0.951219512195122,1
0.08331953,0.5,0.08690546,0.9333333333333333,0.6622713,0.6666666666666666,0.42857142857142855,0.4,1.0,1.0,0.00013570013,1.7872184e-05,0.31690994,0.975609756097561,0
0.766452,0.0,0.06597529,1.0,0.835488,1.0,0.21428571428571427,1.0,0.0,1.0,6.472706e-07,1.9097783e-09,0.054748278,0.9024390243902439,0
0.03345692,0.5,0.07880698,0.9333333333333333,0.60323566,0.6666666666666666,0.21428571428571427,0.4,1.0,1.0,1.7844612e-05,9.949239e-07,0.28007352,0.975609756097561,0
0.56591225,0.375,0.06038337,1.0,0.94875413,0.0,0.6428571428571428,1.0,1.0,0.0,1.1781669e-07,5.611649e-07,0.21383028,1.0,1
0.19420525,0.375,0.16559313,0.8666666666666667,0.6010021,0.5,0.7857142857142857,0.2,0.75,1.0,0.007872895,0.0020945338,0.35239276,0.7073170731707318,0
0.3138025,0.625,0.08877803,0.8666666666666667,0.71082324,0.3333333333333333,0.9285714285714285,0.0,1.0,1.0,0.008188015,0.0035645815,0.4191313,0.8536585365853658,1
0.33466184,0.5,0.101911016,0.3333333333333333,0.6669955,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.0014327269,0.0027365072,0.4195994,0.975609756097561,1
0.14301097,0.625,0.06617038,0.8666666666666667,0.69606036,0.3333333333333333,0.5714285714285714,0.0,1.0,1.0,0.0005164327,0.00015565252,0.37109917,0.975609756097561,0
0.31185997,0.5,0.08193761,0.7333333333333333,0.7009128,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.0025966663,0.002757865,0.41022372,0.975609756097561,0
0.18790193,0.5,0.10875266,0.6666666666666666,0.765424,0.8333333333333333,0.7142857142857142,0.8,1.0,0.0,0.0006911896,2.667005e-06,0.2770036,0.926829268292683,0
0.35380998,0.5,0.12054981,0.6666666666666666,0.8136444,0.0,0.42857142857142855,1.0,1.0,0.0,0.00013787992,1.573988e-06,0.2877178,0.926829268292683,1
0.1536405,0.625,0.07243647,0.7333333333333333,0.7410234,0.5,1.0,0.0,1.0,1.0,0.00017810123,0.00012695184,0.35910207,1.0,1
0.27395543,0.5,0.06347509,0.9333333333333333,0.7195398,0.3333333333333333,0.42857142857142855,0.0,1.0,1.0,0.0026410762,0.003336195,0.38840616,0.975609756097561,0
0.16415744,0.5,0.07202993,0.9333333333333333,0.68958014,0.5,0.2857142857142857,0.0,1.0,1.0,0.000890625,0.00011861344,0.36039558,0.975609756097561,0
0.5257607,0.5,0.19786859,0.6,0.61612254,0.3333333333333333,0.5,0.0,1.0,1.0,0.12016097,0.14955667,0.47414675,0.7560975609756098,0
0.34065253,0.375,0.1685684,0.4,0.56586933,0.8333333333333333,0.0,0.2,1.0,0.0,8.86392e-05,1.4963384e-06,0.29076475,0.975609756097561,1
0.0481119,0.625,0.11099122,0.2,0.46856016,0.3333333333333333,0.6428571428571428,0.2,1.0,1.0,1.239138e-05,1.6011671e-06,0.3659371,0.951219512195122,0
0.6216387,0.375,0.23235236,0.7333333333333333,0.64986634,0.6666666666666666,0.5,0.2,0.5,1.0,0.06353446,0.020358935,0.38193902,0.5365853658536586,0
0.2553531,0.5,0.172976,0.8666666666666667,0.7198666,0.3333333333333333,0.5714285714285714,1.0,1.0,0.0,0.003150069,0.0031955317,0.32679224,0.926829268292683,0
0.21850172,0.5,0.077683516,0.6666666666666666,0.69594663,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.0009365821,0.00072489964,0.40634274,0.975609756097561,0
0.04469541,0.25,0.044915583,0.3333333333333333,0.7212555,1.0,0.2857142857142857,1.0,0.75,0.0,1.547068e-06,4.1799802e-13,0.09540861,0.24390243902439024,0
0.29080036,0.625,0.13334273,0.7333333333333333,0.5847142,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.005543139,0.00019992558,0.41140074,0.34146341463414637,0
0.27642038,0.5,0.12654898,0.8,0.6963609,0.5,0.5714285714285714,0.2,1.0,0.0,0.006168542,0.00057481416,0.3762558,0.926829268292683,0
0.20245516,0.375,0.09922765,0.9333333333333333,0.65515655,0.6666666666666666,0.0,0.2,1.0,0.0,0.00030957014,2.7960794e-05,0.31598893,0.975609756097561,0
0.15464665,0.5,0.120779306,0.6,0.73256445,0.8333333333333333,0.9285714285714285,0.6000000000000001,0.75,0.0,0.0008914417,5.3181657e-06,0.28281406,0.8780487804878049,0
0.19948125,0.375,0.07180665,0.7333333333333333,0.8343352,0.5,0.3571428571428571,1.0,1.0,0.0,4.1285683e-05,2.0790566e-08,0.19558693,0.8780487804878049,0
0.28082243,0.5,0.19479477,0.8,0.579448,0.5,0.07142857142857142,0.2,1.0,1.0,0.005927632,0.0018197178,0.3875813,0.9024390243902439,0
0.013696503,0.125,0.0662343,0.4,0.57133263,1.0,0.7142857142857142,0.8,0.0,0.0,3.4052775e-07,1.696636e-13,0.08825734,0.07317073170731708,1
0.36562464,0.5,0.170133,0.13333333333333333,0.53664625,0.5,0.42857142857142855,0.0,1.0,1.0,0.0005933707,0.0003880624,0.3709566,0.975609756097561,0
0.3005676,0.5,0.07374254,0.7333333333333333,0.71740294,0.3333333333333333,0.8571428571428571,0.0,1.0,1.0,0.0027872755,0.0038097948,0.41702724,0.975609756097561,0
0.14088048,0.625,0.118346974,0.06666666666666667,0.5702948,0.5,0.9285714285714285,0.0,1.0,1.0,8.329802e-06,7.864218e-06,0.34604254,1.0,0
0.06292377,0.375,0.10456116,0.8,0.69217336,1.0,0.9285714285714285,0.8,0.25,0.0,0.00016392313,2.9602782e-07,0.20957671,0.6585365853658537,0
0.03682556,0.25,0.0548826,0.6666666666666666,0.7245595,1.0,0.5714285714285714,0.8,0.25,0.0,3.0430556e-06,5.567368e-12,0.103672214,0.34146341463414637,0
0.16751485,0.75,0.18958537,0.0,0.39913955,0.5,0.9285714285714285,0.0,1.0,1.0,1.192908e-06,6.056077e-07,0.3501034,1.0,0
0.32482332,0.5,0.104422756,0.8,0.6731565,0.3333333333333333,0.5,0.0,1.0,1.0,0.009185188,0.0064478703,0.4260495,0.951219512195122,0
0.07566126,0.0,0.035040148,1.0,0.90329695,0.6666666666666666,0.14285714285714285,1.0,1.0,0.0,1.148703e-08,2.7972987e-11,0.06063905,0.975609756097561,0
0.18045858,0.5,0.16311632,0.26666666666666666,0.53746516,0.5,0.5714285714285714,0.2,1.0,1.0,0.0008148573,0.0003927196,0.39545962,0.975609756097561,1
0.39200133,0.5,0.1259835,0.6,0.6221048,0.3333333333333333,0.42857142857142855,0.0,1.0,1.0,0.014577289,0.013422248,0.44617164,0.926829268292683,0
0.2528006,0.5,0.14432195,0.9333333333333333,0.6954287,0.6666666666666666,0.2857142857142857,0.8,1.0,0.0,0.0051625585,0.0041914447,0.31261998,0.926829268292683,0
0.36693513,0.5,0.06202883,1.0,0.80880743,0.16666666666666666,0.6428571428571428,0.4,1.0,1.0,0.0005568346,0.79599917,0.36585623,0.975609756097561,0
0.9575021,0.0,0.0040560015,1.0,0.999691,0.0,1.0,1.0,1.0,0.0,8.8565464e-36,0.0,0.002112222,1.0,0
0.2655491,0.5,0.04962017,0.8666666666666667,0.7368127,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.0012658378,0.00080005924,0.40126836,0.975609756097561,0
0.07136015,0.625,0.1398562,0.26666666666666666,0.5545541,0.3333333333333333,0.9285714285714285,0.2,1.0,1.0,2.2307133e-05,4.4641406e-06,0.3628582,0.951219512195122,0
0.14719917,0.625,0.08460478,0.8666666666666667,0.6879499,0.5,0.7142857142857142,0.0,1.0,1.0,0.0008360684,0.00026986533,0.37526843,0.975609756097561,1
0.56736183,0.5,0.12022454,0.8,0.73747873,0.16666666666666666,0.5714285714285714,0.0,1.0,1.0,0.004406568,0.26189592,0.46343186,0.951219512195122,0
0.17167139,0.25,0.1363174,0.9333333333333333,0.6246453,0.8333333333333333,0.0,0.4,1.0,1.0,3.5688263e-05,2.2136842e-06,0.26699832,0.975609756097561,0
0.08967403,0.5,0.14191891,0.06666666666666667,0.51568544,1.0,0.8571428571428571,0.6000000000000001,0.5,0.0,1.7881783e-05,1.6905062e-08,0.25241208,0.7317073170731707,0
0.2734581,0.5,0.12903617,0.4,0.5860507,0.3333333333333333,0.2857142857142857,0.0,1.0,1.0,0.001988517,0.0011780456,0.4187118,0.975609756097561,0
0.5412588,0.5,0.09966412,0.3333333333333333,0.73557913,0.16666666666666666,0.9285714285714285,0.0,1.0,1.0,0.00025764873,0.0022779114,0.37751627,0.975609756097561,0
0.34549052,0.5,0.09081016,0.8,0.68149936,0.3333333333333333,0.5,0.0,1.0,1.0,0.012769896,0.012151055,0.4189528,0.951219512195122,1
0.12098034,0.5,0.08471568,0.8666666666666667,0.7049108,0.5,0.8571428571428571,0.0,1.0,1.0,0.00028459146,0.00014706278,0.33854285,1.0,0
0.06864393,0.75,0.12329309,0.0,0.366725,0.3333333333333333,0.5,0.0,1.0,1.0,3.0313836e-07,9.114836e-08,0.35224965,1.0,1
0.050100513,0.625,0.08219867,1.0,0.5457604,0.16666666666666666,0.7142857142857142,0.0,1.0,1.0,0.00028110898,4.2014605e-08,0.32292974,0.0,0
0.38042042,0.5,0.21764293,0.3333333333333333,0.5992086,0.5,0.5714285714285714,0.2,0.75,0.0,0.017251644,0.0034097945,0.39011607,0.9024390243902439,0
0.14231004,0.5,0.09379173,0.8,0.7032259,0.5,0.9285714285714285,0.0,1.0,1.0,0.0003645129,0.00025501882,0.35995916,0.975609756097561,1
0.2027258,0.25,0.069867074,0.7333333333333333,0.7825851,0.8333333333333333,0.07142857142857142,0.8,1.0,0.0,3.2133015e-05,4.6597e-09,0.16795209,0.7317073170731707,0
0.10829834,0.625,0.116717525,0.7333333333333333,0.6411888,0.3333333333333333,0.8571428571428571,0.0,1.0,1.0,0.0002729867,9.005108e-05,0.3827181,0.951219512195122,0
0.20554514,0.5,0.16684562,0.8,0.5823194,0.3333333333333333,0.21428571428571427,0.2,1.0,1.0,0.008780764,0.0013180866,0.4053141,0.8048780487804879,0
0.46541828,0.5,0.15458801,0.8,0.65588665,0.3333333333333333,0.5714285714285714,0.0,1.0,1.0,0.092627205,0.048407592,0.45882243,0.6829268292682927,0
0.21994597,0.5,0.08305915,0.8666666666666667,0.6948305,0.5,0.42857142857142855,0.0,1.0,1.0,0.0014772683,0.00042189792,0.37510332,0.975609756097561,0
0.32558364,0.5,0.16854401,0.4666666666666667,0.6286086,0.5,0.8571428571428571,0.0,1.0,1.0,0.005456885,0.0070761098,0.40176368,0.951219512195122,0
0.49496657,0.375,0.1682946,0.8666666666666667,0.6707982,0.6666666666666666,0.5714285714285714,0.2,1.0,1.0,0.046068694,0.6273974,0.4026664,0.7560975609756098,0
0.20019424,0.5,0.06395075,0.9333333333333333,0.71975195,0.3333333333333333,0.5,0.0,1.0,1.0,0.0012928373,0.00053251704,0.36827558,0.975609756097561,0
0.63814294,0.375,0.08346663,0.7333333333333333,0.758965,0.16666666666666666,0.21428571428571427,0.0,1.0,1.0,0.0002548273,0.00044951017,0.3396845,1.0,0
0.784188,0.0,0.0091137225,1.0,0.983724,0.0,0.0,1.0,1.0,0.0,2.397981e-28,7.63086e-36,0.0036877582,1.0,0
0.3068305,0.375,0.10950314,1.0,0.71845186,0.8333333333333333,0.42857142857142855,0.4,1.0,0.0,0.0063912966,0.24332319,0.3170988,0.951219512195122,0
0.5002645,0.5,0.10063664,0.9333333333333333,0.88750505,0.0,0.5714285714285714,1.0,1.0,0.0,1.2777333e-05,2.4984165e-05,0.30533326,1.0,0
0.52165765,0.5,0.22399786,0.6666666666666666,0.6153252,0.5,0.5,0.0,1.0,1.0,0.11083719,0.06069566,0.44910616,0.6341463414634146,0
0.18352298,0.5,0.13197155,0.6666666666666666,0.7109443,0.8333333333333333,0.8571428571428571,0.4,1.0,0.0,0.0011607767,3.5898152e-05,0.33806077,0.951219512195122,0
0.20173939,0.625,0.045057345,0.8,0.7506318,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.00033233958,0.0002028349,0.3927879,1.0,0
0.381502,0.5,0.13651492,0.7333333333333333,0.6198063,0.3333333333333333,0.2857142857142857,0.0,1.0,1.0,0.02824074,0.03664921,0.44324207,0.926829268292683,0
0.11315996,0.625,0.13883747,0.2,0.5584128,0.3333333333333333,0.9285714285714285,0.0,1.0,1.0,3.5246434e-05,1.8109375e-05,0.3801222,0.975609756097561,0
0.13469894,0.375,0.036162063,0.9333333333333333,0.9077029,0.0,0.5,1.0,1.0,0.0,7.8227924e-07,3.4456207e-08,0.13843362,0.975609756097561,0
0.3559354,0.5,0.12555584,0.6666666666666666,0.7013478,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.004227224,0.0018125043,0.43236494,0.951219512195122,1
0.44139296,0.5,0.12199743,0.9333333333333333,0.71091545,0.6666666666666666,0.6428571428571428,0.2,1.0,1.0,0.027499763,0.90950644,0.40794432,0.9024390243902439,0
0.26453054,0.5,0.11727561,0.8666666666666667,0.77997965,0.16666666666666666,0.2857142857142857,1.0,1.0,0.0,0.00037749883,8.9872556e-05,0.28686482,0.951219512195122,0
0.42323956,0.5,0.13384342,0.7333333333333333,0.6515058,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.029199494,0.015684815,0.45425096,0.8048780487804879,0
0.9919614,0.625,0.04918121,0.06666666666666667,0.97883,0.0,0.8571428571428571,0.0,1.0,1.0,3.3930615e-16,1.2216081e-16,0.22633171,1.0,0
0.14541332,0.375,0.108966805,0.8666666666666667,0.72575015,1.0,0.14285714285714285,0.8,1.0,0.0,0.0004277652,1.4398819e-07,0.21898611,0.926829268292683,0
0.028018596,0.75,0.13860434,0.0,0.41413045,0.3333333333333333,1.0,0.2,1.0,1.0,1.08117135e-07,4.7037158e-08,0.31121364,0.975609756097561,1
0.26044032,0.5,0.06079574,0.8,0.73297924,0.3333333333333333,0.9285714285714285,0.0,1.0,1.0,0.001109743,0.0017832044,0.3813937,0.975609756097561,0
0.19842975,0.375,0.12525967,0.9333333333333333,0.69135517,0.8333333333333333,0.07142857142857142,0.6000000000000001,1.0,0.0,0.0014437725,2.2106899e-05,0.2836142,0.951219512195122,0
0.981518,0.0,0.047328588,0.0,0.7231638,1.0,0.0,0.0,1.0,1.0,2.76758e-18,1.9853714e-23,0.012912964,1.0,1
0.42943805,0.375,0.23705086,0.6666666666666666,0.57838804,0.6666666666666666,0.21428571428571427,0.2,1.0,1.0,0.013922893,0.0019224675,0.35372055,0.8780487804878049,1
0.97661555,0.0,0.0077598686,1.0,0.9977308,0.0,0.14285714285714285,1.0,1.0,1.0,2.3023905e-19,3.325703e-19,0.019871656,1.0,0
0.09125725,0.625,0.09817635,0.8666666666666667,0.6711288,0.3333333333333333,0.8571428571428571,0.2,1.0,1.0,0.00020557083,7.2020244e-05,0.3548638,0.975609756097561,0
0.23392977,0.5,0.077834316,0.8666666666666667,0.85252845,0.16666666666666666,0.42857142857142855,1.0,1.0,0.0,4.278646e-05,1.1727226e-06,0.23441732,0.975609756097561,0
0.2161453,0.5,0.14398812,0.7333333333333333,0.59344876,0.5,0.14285714285714285,0.0,1.0,1.0,0.0025853368,0.0005325379,0.3827463,0.951219512195122,1
0.16558039,0.5,0.053526167,0.9333333333333333,0.728838,0.5,0.5,0.0,1.0,1.0,0.0006342711,0.00021139419,0.34206802,1.0,0
0.36287308,0.375,0.23162165,0.6666666666666666,0.5628265,0.5,0.21428571428571427,0.2,1.0,1.0,0.017228901,0.004989934,0.40583634,0.8780487804878049,1
0.22525372,0.5,0.046307303,0.8666666666666667,0.7389432,0.3333333333333333,0.5,0.0,1.0,1.0,0.00054331194,0.00025628434,0.38494727,1.0,0
0.29989403,0.5,0.12592667,0.8666666666666667,0.72534704,0.16666666666666666,0.2857142857142857,0.6000000000000001,1.0,0.0,0.0013316916,0.0007200176,0.34816632,0.951219512195122,0
0.4605628,0.25,0.15440829,0.8666666666666667,0.6651166,0.6666666666666666,0.7142857142857142,0.2,0.5,1.0,0.02081537,0.0138185965,0.34023687,0.6097560975609756,0
0.248457,0.375,0.10280556,0.9333333333333333,0.69377875,0.6666666666666666,0.07142857142857142,0.0,1.0,1.0,0.0003418589,0.00010515706,0.3109286,1.0,1
